,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,0,194,96,73,0
Light_XM,5,92,271,1,0
Sensor,11,230,42,80,1
Socket,0,0,0,0,376
