,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,0,0,3,0
Light_T1,8,79,169,107,0
Light_XM,1,1,325,38,0
Sensor,28,1,22,312,0
Socket,0,0,0,0,363
