,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,107,0,0,3,0
Light_T1,0,109,0,0,0
Light_XM,0,0,100,11,0
Sensor,1,1,13,94,0
Socket,0,0,0,0,113
