,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,337,36,3,23,0
Light_T1,5,280,74,35,0
Light_XM,2,83,264,46,0
Sensor,4,49,40,312,0
Socket,0,0,0,0,395
