,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,358,0,0,4,0
Light_T1,0,275,41,47,0
Light_XM,2,213,143,7,0
Sensor,0,3,35,325,0
Socket,0,0,0,0,363
