,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,326,1,60,12,0
Light_T1,14,0,343,37,0
Light_XM,2,0,360,33,0
Sensor,10,0,135,260,0
Socket,0,0,0,0,395
