,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,378,3,0,9,0
Light_T1,0,225,74,66,0
Light_XM,1,55,256,56,0
Sensor,1,142,10,209,0
Socket,0,0,0,0,368
