,precision,recall,f1-score,support
Camera,0.9929824561403509,0.7817679558011049,0.874806800618238,362.0
Light_T1,0.547486033519553,0.5399449035812672,0.5436893203883495,363.0
Light_XM,0.6067415730337079,0.4438356164383562,0.5126582278481012,365.0
Sensor,0.4934823091247672,0.7300275482093664,0.5888888888888889,363.0
Socket,0.983739837398374,1.0,0.9918032786885246,363.0
accuracy,0.6987885462555066,0.6987885462555066,0.6987885462555066,0.6987885462555066
macro avg,0.7248864418433507,0.699115204806019,0.7023693032864206,1816.0
weighted avg,0.724608696385247,0.6987885462555066,0.70206541581494,1816.0
