,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,0,0
Light_T1,360,3,0,0,0
Light_XM,332,0,33,0,0
Sensor,307,0,1,55,0
Socket,0,0,0,0,363
