,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,379,3,0,16,0
Light_T1,2,284,44,66,0
Light_XM,1,68,243,82,0
Sensor,0,21,18,360,0
Socket,0,0,0,0,406
