,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,394,0,0,4,0
Light_T1,4,301,57,34,0
Light_XM,2,61,256,75,0
Sensor,4,23,25,347,0
Socket,0,0,0,0,406
