,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,335,0,6,21,0
Light_T1,2,10,108,243,0
Light_XM,1,0,266,98,0
Sensor,0,344,0,19,0
Socket,0,0,0,0,363
