,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,386,3,1,8,0
Light_T1,1,242,126,27,0
Light_XM,1,76,289,28,0
Sensor,0,22,45,332,0
Socket,0,0,0,0,406
