,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,380,2,2,6,0
Light_T1,1,157,108,99,0
Light_XM,2,5,311,50,0
Sensor,5,2,33,322,0
Socket,0,0,0,0,368
