feature,importance
up_down_ratio,0.41114575
up_packet_ratio,0.24750784
rssi_max,0.030853571
len_max,0.030213198
subtype_4_ratio,0.028648496
rssi_std,0.015171106
rssi_min,0.014914592
len_range,0.012676592
unique_da_count,0.010782258
interarrival_p75,0.01019064
down_packet_ratio,0.007231352
rssi_p50,0.0068730135
other_packet_ratio,0.0061579845
len_p95,0.005986187
burst_count,0.0052497108
subtype_0_ratio,0.0051527275
len_p10,0.004941586
interarrival_max,0.0044281734
down_len_std,0.004328196
retry_ratio,0.004322158
rssi_p10,0.0042512696
len_p90,0.0040739756
burst_packet_fraction,0.0039651776
long_gap_ratio,0.0038397296
burst_size_mean,0.0036984717
mgmt_ratio,0.0035312022
burst_packet_ratio,0.0033816423
interarrival_iqr,0.0033756914
interarrival_p95,0.0032957962
len_std,0.0032749737
interarrival_p90,0.0029816653
interarrival_p50,0.0029752848
data_ratio,0.0029721216
subtype_5_ratio,0.0029438334
subtype_8_ratio,0.002905337
len_p75,0.0028309242
burst_size_min,0.0028080812
down_len_mean,0.0028018665
len_up_down_diff,0.0027941891
len_mean,0.002743396
rssi_p90,0.002693286
subwin_byte_std,0.0026855597
rssi_mean,0.0026674585
packet_count,0.0026111542
len_p25,0.0025952721
interarrival_std,0.002585427
interarrival_cv,0.0025608656
active_subwin_count,0.0025341173
interarrival_mean,0.00253147
interarrival_min,0.0024857996
subwin_byte_max,0.002455077
byte_count,0.0024453646
down_ia_std,0.0022990024
subwin_byte_min,0.002280226
len_iqr,0.0022573632
len_min,0.002247665
unique_sa_count,0.0021305033
subwin_packet_cv,0.0019841592
interarrival_p25,0.0019284097
down_len_p50,0.0018556701
null_data_ratio,0.0018286132
len_p50,0.0017530061
down_ia_mean,0.0017454018
qos_data_ratio,0.0016499361
interarrival_p10,0.0016481676
len_cv,0.0016246549
burst_size_max,0.0016038306
subwin_packet_mean,0.001553581
subwin_packet_std,0.0014861174
subwin_byte_mean,0.0014589281
burst_size_std,0.0012559972
subwin_packet_min,0.0012516301
subwin_packet_max,0.0010664277
up_ia_std,1.3457861e-05
up_ia_mean,6.5589074e-06
ctrl_ratio,0.0
rssi_missing_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
up_len_std,0.0
side_packet_ratio,0.0
up_len_p50,0.0
bssid_known,0.0
up_len_mean,0.0
