,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,19,0,8,0
Light_T1,0,286,12,67,0
Light_XM,2,154,188,24,0
Sensor,1,38,11,312,0
Socket,0,0,0,0,368
