,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,4,0,190,196,0
Light_T1,1,26,195,143,0
Light_XM,0,0,295,73,0
Sensor,0,1,18,343,0
Socket,0,0,0,0,368
