,precision,recall,f1-score,support
Camera,0.9297520661157025,0.6198347107438017,0.743801652892562,363.0
Light_T1,0.0,0.0,0.0,365.0
Light_XM,0.1434108527131783,0.20385674931129477,0.16837315130830488,363.0
Sensor,0.659217877094972,0.3259668508287293,0.43622920517560076,362.0
Socket,1.0,0.9972451790633609,0.9986206896551724,363.0
accuracy,0.4289647577092511,0.4289647577092511,0.4289647577092511,0.4289647577092511
macro avg,0.5464761591847705,0.4293806979894373,0.46940493980632797,1816.0
weighted avg,0.5458122307506957,0.4289647577092511,0.46890624258992825,1816.0
