feature,importance
up_down_ratio,0.3534032
up_packet_ratio,0.20734103
burst_size_min,0.051092293
len_max,0.024879273
unique_da_count,0.021630036
rssi_max,0.021109061
other_packet_ratio,0.019116348
rssi_std,0.018890146
burst_count,0.013905614
subtype_8_ratio,0.013603919
len_min,0.013369219
data_ratio,0.012160903
subtype_0_ratio,0.008844043
null_data_ratio,0.008811649
mgmt_ratio,0.00852629
len_range,0.008274804
rssi_min,0.007656927
qos_data_ratio,0.0073144566
unique_sa_count,0.007313506
len_p95,0.00686268
packet_count,0.006342118
rssi_p50,0.006060768
down_packet_ratio,0.006048094
len_mean,0.0057277633
down_len_std,0.004988197
interarrival_max,0.0049326182
subwin_byte_min,0.00485928
rssi_p90,0.004477332
interarrival_p90,0.004370334
down_len_mean,0.0043054647
len_p75,0.004126025
down_ia_mean,0.0041159526
byte_count,0.003910301
len_p50,0.003713766
subwin_byte_std,0.003451716
burst_packet_ratio,0.0034337663
len_std,0.0033848598
len_p10,0.0033453251
len_p90,0.0033418925
subwin_packet_min,0.0033261632
len_cv,0.0032887745
interarrival_cv,0.0032637324
rssi_mean,0.0032051096
len_iqr,0.0030945006
subwin_packet_mean,0.0030838626
interarrival_p95,0.003058266
down_ia_std,0.0029348012
interarrival_std,0.0028873994
len_up_down_diff,0.0028401734
rssi_p10,0.0027659305
subwin_byte_max,0.0027370234
subtype_4_ratio,0.0027343147
interarrival_p75,0.002723098
len_p25,0.002692693
burst_size_max,0.0025312186
long_gap_ratio,0.0025086305
interarrival_p50,0.0024166678
subwin_byte_mean,0.002279366
interarrival_mean,0.002238997
down_len_p50,0.002185983
burst_size_std,0.0021722876
burst_size_mean,0.0021633497
interarrival_min,0.0021479079
subwin_packet_std,0.0020651089
interarrival_p25,0.0020380835
interarrival_iqr,0.0018267499
retry_ratio,0.0017855576
subwin_packet_max,0.001771832
subwin_packet_cv,0.0016037236
interarrival_p10,0.001602055
burst_packet_fraction,0.0015934954
active_subwin_count,0.0013921397
ctrl_ratio,0.0
subtype_6_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
up_len_std,0.0
bssid_known,0.0
up_len_mean,0.0
side_packet_ratio,0.0
up_len_p50,0.0
up_ia_mean,0.0
up_ia_std,0.0
