,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,378,17,0,3,0
Light_T1,1,325,39,31,0
Light_XM,1,98,249,46,0
Sensor,0,29,21,349,0
Socket,0,0,0,0,406
