,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,385,3,2,8,0
Light_T1,3,238,106,49,0
Light_XM,0,27,320,47,0
Sensor,1,18,48,332,0
Socket,0,0,0,0,406
