,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,1,2,0
Light_T1,1,148,174,40,0
Light_XM,9,192,153,15,0
Sensor,3,98,11,251,1
Socket,0,0,0,0,376
