,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,304,10,6,79,0
Light_T1,3,274,49,68,0
Light_XM,3,100,239,53,0
Sensor,3,45,33,324,0
Socket,0,0,0,0,395
