feature,importance
rssi_max,2512
rssi_std,1649
rssi_p50,1621
rssi_min,1563
len_max,1273
rssi_p90,1269
interarrival_max,1253
rssi_p10,1135
retry_ratio,1033
rssi_mean,985
subwin_packet_cv,952
down_packet_ratio,947
down_len_std,799
burst_count,786
len_iqr,769
len_p10,729
other_packet_ratio,650
len_cv,626
len_p95,622
interarrival_p95,582
down_ia_std,573
len_p90,526
long_gap_ratio,523
down_ia_mean,521
interarrival_p50,502
burst_packet_ratio,493
interarrival_p75,492
len_min,466
subtype_8_ratio,456
byte_count,451
interarrival_std,439
interarrival_mean,436
packet_count,414
interarrival_cv,410
len_range,398
unique_da_count,384
interarrival_p90,383
len_p75,373
subtype_0_ratio,363
interarrival_iqr,359
burst_size_mean,357
burst_size_min,352
down_len_mean,346
len_up_down_diff,338
interarrival_p25,337
interarrival_p10,328
len_p25,316
down_len_p50,313
burst_size_std,299
subwin_packet_std,299
interarrival_min,298
len_std,295
up_packet_ratio,292
len_mean,274
len_p50,265
subwin_byte_std,208
active_subwin_count,195
unique_sa_count,170
subwin_byte_max,144
burst_size_max,132
subwin_packet_max,122
subtype_4_ratio,111
null_data_ratio,92
up_len_mean,24
subwin_packet_min,16
subwin_byte_min,13
mgmt_ratio,9
up_down_ratio,7
data_ratio,4
up_ia_mean,1
ctrl_ratio,0
subtype_7_ratio,0
subtype_5_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
up_len_std,0
up_len_p50,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_ia_std,0
subwin_packet_mean,0
subwin_byte_mean,0
