,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,343,9,0,11,0
Light_T1,119,189,0,57,0
Light_XM,0,179,181,3,0
Sensor,1,171,2,188,0
Socket,0,0,0,0,363
