,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,390,0,0,0,0
Light_T1,264,35,10,56,0
Light_XM,122,9,193,44,0
Sensor,110,3,2,247,0
Socket,0,0,0,0,368
