,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,355,5,3,0,0
Light_T1,150,144,70,1,0
Light_XM,2,80,281,0,0
Sensor,19,294,47,2,0
Socket,0,0,0,0,363
