inner_task,pair,family,auc_base,auc_drop,d_auc,pool
g0_R2_R3_to_R4,Light_T1|Sensor,len,0.892825247861954,0.8791947324604557,-0.0136305154014984,94
g0_R2_R3_to_R4,Light_T1|Sensor,singletons,0.892825247861954,0.8786271096647241,-0.014198138197229926,94
g0_R2_R3_to_R4,Light_T1|Sensor,interarrival,0.892825247861954,0.8911904942102475,-0.0016347536517065109,94
g0_R2_R3_to_R4,Light_T1|Sensor,subwin,0.892825247861954,0.8931733898433362,0.0003481419813821107,94
g0_R2_R3_to_R4,Light_T1|Sensor,rssi,0.892825247861954,0.89806251419057,0.005237266328615986,94
g0_R2_R3_to_R4,Light_T1|Sensor,burst,0.892825247861954,0.8279800196775902,-0.06484522818436389,94
g0_R2_R3_to_R4,Light_T1|Sensor,up,0.892825247861954,0.892810111254068,-1.5136607886101494e-05,94
g0_R2_R3_to_R4,Light_T1|Sensor,down,0.892825247861954,0.8766442140316356,-0.016181033830318436,94
g0_R2_R3_to_R4,Light_T1|Sensor,unique,0.892825247861954,0.8792628471959435,-0.013562400666010554,94
g0_R2_R3_to_R4,Light_T1|Socket,subtype,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,len,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,singletons,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,interarrival,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,subwin,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,rssi,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,burst,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,up,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,down,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_T1|Socket,unique,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Sensor,subtype,0.8811779365841941,0.882078729281768,0.0009007926975739267,94
