,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,345,29,1,15,0
Light_T1,1,221,30,113,0
Light_XM,0,358,9,1,0
Sensor,1,318,0,43,0
Socket,0,0,0,0,368
