,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,1,2,0,0
Light_T1,2,47,216,98,0
Light_XM,4,131,233,1,0
Sensor,7,194,35,127,1
Socket,0,0,0,0,376
