,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,376,19,0,3,0
Light_T1,1,328,39,28,0
Light_XM,0,99,237,58,0
Sensor,1,36,28,334,0
Socket,0,0,0,0,406
