,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,349,2,12,0,0
Light_T1,194,90,68,13,0
Light_XM,0,99,264,0,0
Sensor,9,335,16,2,0
Socket,0,0,0,0,363
