,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,279,0,48,36,0
Light_T1,4,0,222,139,0
Light_XM,1,0,334,28,0
Sensor,2,0,31,329,0
Socket,0,0,0,0,363
