,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,285,1,46,31,0
Light_T1,3,66,148,148,0
Light_XM,1,52,304,6,0
Sensor,3,153,19,187,0
Socket,0,0,0,0,363
