,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,0,1,0
Light_T1,166,141,13,43,0
Light_XM,257,2,93,17,0
Sensor,174,2,1,186,1
Socket,0,0,0,0,376
