,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,152,1,188,58,0
Light_T1,0,2,351,41,0
Light_XM,0,0,366,29,0
Sensor,2,1,181,221,0
Socket,0,0,0,0,395
