,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,389,0,4,5,0
Light_T1,1,276,82,37,0
Light_XM,1,43,302,48,0
Sensor,0,14,32,353,0
Socket,0,0,0,0,406
