,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,366,14,5,13,0
Light_T1,1,273,84,38,0
Light_XM,0,75,293,26,0
Sensor,0,71,65,263,0
Socket,0,0,0,0,406
