,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,394,0,0,4,0
Light_T1,4,293,63,36,0
Light_XM,1,60,262,71,0
Sensor,3,21,33,342,0
Socket,0,0,0,0,406
