,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,358,0,1,3,0
Light_T1,1,160,111,91,0
Light_XM,1,3,311,50,0
Sensor,1,143,7,212,0
Socket,0,0,0,0,363
