,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,2,2,0
Light_T1,2,171,150,40,0
Light_XM,5,249,106,9,0
Sensor,3,132,2,226,1
Socket,0,0,0,0,376
