,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,355,2,1,5,0
Light_T1,227,56,12,70,0
Light_XM,83,19,250,11,0
Sensor,84,13,15,250,0
Socket,0,0,0,0,363
