feature,importance
rssi_max,3583
rssi_std,2705
rssi_p90,2641
rssi_min,2610
len_max,2262
interarrival_max,2155
rssi_p50,2038
rssi_p10,1817
other_packet_ratio,1728
retry_ratio,1622
len_p10,1440
rssi_mean,1386
burst_count,1343
interarrival_p95,1325
down_len_std,1163
interarrival_p90,1153
subwin_packet_cv,1117
down_packet_ratio,1051
down_ia_std,1036
len_cv,1014
len_iqr,950
interarrival_p50,944
interarrival_p75,936
subtype_8_ratio,910
interarrival_std,871
len_p90,870
interarrival_cv,825
len_min,814
down_ia_mean,812
len_p95,796
burst_packet_ratio,796
interarrival_p25,730
len_p25,718
len_range,711
down_len_mean,709
subtype_0_ratio,669
long_gap_ratio,662
len_p75,661
subwin_packet_std,638
byte_count,638
interarrival_mean,638
burst_size_mean,633
down_len_p50,620
interarrival_p10,600
interarrival_min,599
unique_da_count,574
burst_size_std,558
interarrival_iqr,557
len_std,544
packet_count,525
len_mean,518
up_packet_ratio,454
unique_sa_count,438
len_up_down_diff,417
subwin_byte_std,361
subwin_byte_max,354
len_p50,347
subwin_packet_max,306
burst_size_min,294
burst_size_max,253
null_data_ratio,215
active_subwin_count,207
subtype_4_ratio,194
subwin_byte_min,117
subtype_5_ratio,62
up_ia_std,61
data_ratio,30
up_len_mean,28
subwin_packet_min,19
up_down_ratio,7
up_ia_mean,5
mgmt_ratio,3
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
