,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,337,0,51,10,0
Light_T1,2,0,394,0,0
Light_XM,0,0,394,0,0
Sensor,1,0,370,28,0
Socket,0,0,0,0,406
