,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,360,5,0,0,0
Light_T1,0,175,10,178,0
Light_XM,6,79,284,0,0
Sensor,15,267,58,23,1
Socket,0,0,0,0,376
