,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,237,18,2,133,0
Light_T1,0,131,36,198,0
Light_XM,0,4,43,321,0
Sensor,1,0,0,361,0
Socket,0,0,0,0,368
