,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,1,169,162,31,0
Light_XM,15,317,35,2,0
Sensor,6,210,1,146,1
Socket,0,0,0,0,376
