,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,21,1,18,0
Light_T1,11,78,242,63,0
Light_XM,6,57,291,41,0
Sensor,7,70,29,299,0
Socket,0,0,0,0,395
