,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,1,3,0
Light_T1,0,196,118,49,0
Light_XM,2,138,211,18,0
Sensor,1,72,12,278,1
Socket,0,0,0,0,376
