,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,389,2,0,7,0
Light_T1,2,285,50,59,0
Light_XM,2,65,243,84,0
Sensor,9,26,16,348,0
Socket,0,0,0,0,406
