,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,389,0,0,1,0
Light_T1,133,165,25,42,0
Light_XM,72,10,249,37,0
Sensor,99,0,11,252,0
Socket,0,0,0,0,368
