,precision,recall,f1-score,support
Camera,0.9497206703910615,0.8521303258145363,0.8982826948480845,399.0
Light_T1,0.6828478964401294,0.5355329949238579,0.6002844950213371,394.0
Light_XM,0.5186915887850467,0.8430379746835444,0.6422372227579557,395.0
Sensor,0.8274647887323944,0.5802469135802469,0.6821480406386067,405.0
Socket,1.0,1.0,1.0,395.0
accuracy,0.761569416498994,0.761569416498994,0.761569416498994,0.761569416498994
macro avg,0.7957449888697264,0.762189641800437,0.7645904906531967,1988.0
weighted avg,0.7962711447133591,0.761569416498994,0.7645274374903526,1988.0
