,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,384,6,0,8,0
Light_T1,0,341,31,24,0
Light_XM,0,168,200,26,0
Sensor,0,103,13,283,0
Socket,0,0,0,0,406
