,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,338,24,6,22,0
Light_T1,0,289,10,66,0
Light_XM,0,327,1,40,0
Sensor,1,58,5,298,0
Socket,0,0,0,0,368
