,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,333,0,15,14,0
Light_T1,0,124,110,129,0
Light_XM,0,7,289,69,0
Sensor,1,182,2,178,0
Socket,0,0,0,0,363
