,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,346,2,15,0,0
Light_T1,117,137,111,0,0
Light_XM,0,107,256,0,0
Sensor,5,317,39,1,0
Socket,0,0,0,0,363
