,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,2,2,4,0
Light_T1,36,13,283,33,0
Light_XM,17,6,327,18,0
Sensor,70,5,28,259,0
Socket,0,0,0,0,368
