,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,337,36,0,17,0
Light_T1,0,285,9,71,0
Light_XM,0,298,42,28,0
Sensor,1,40,0,321,0
Socket,0,0,0,0,368
