,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,290,3,1,105,0
Light_T1,3,241,73,77,0
Light_XM,2,96,229,68,0
Sensor,1,31,40,333,0
Socket,0,0,0,0,395
