,precision,recall,f1-score,support
Camera,0.8829268292682927,0.9917808219178083,0.9341935483870968,365.0
Light_T1,0.10480349344978165,0.06611570247933884,0.08108108108108109,363.0
Light_XM,0.43049932523616735,0.8644986449864499,0.5747747747747748,369.0
Sensor,0.025,0.005494505494505495,0.009009009009009009,364.0
Socket,0.9973474801061007,1.0,0.99867197875166,376.0
accuracy,0.5895481763745237,0.5895481763745237,0.5895481763745237,0.5895481763745237
macro avg,0.4881154256120685,0.5855779349756205,0.5195460784007243,1837.0
weighted avg,0.4917086904394323,0.5895481763745237,0.5232906438625575,1837.0
