,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,326,31,10,32,0
Light_T1,2,289,75,28,0
Light_XM,1,81,281,32,0
Sensor,4,66,56,279,0
Socket,0,0,0,0,395
