feature,importance
rssi_max,3504
rssi_min,3154
rssi_p90,2496
len_max,2331
rssi_std,2237
rssi_p50,2080
rssi_p10,1892
interarrival_max,1737
burst_count,1554
retry_ratio,1452
len_p10,1392
interarrival_p50,1389
down_len_std,1382
other_packet_ratio,1324
subwin_packet_cv,1237
interarrival_p95,1205
interarrival_p90,1202
rssi_mean,1168
down_packet_ratio,1148
len_iqr,1120
down_ia_std,1065
len_p25,975
len_p90,940
interarrival_p75,920
subtype_8_ratio,909
burst_packet_ratio,900
down_ia_mean,876
len_cv,836
long_gap_ratio,824
interarrival_std,796
len_p95,796
interarrival_p25,781
len_range,748
len_p75,730
down_len_mean,724
burst_size_std,681
burst_size_mean,621
interarrival_mean,621
interarrival_iqr,604
subtype_0_ratio,583
interarrival_cv,558
len_std,547
unique_da_count,536
interarrival_min,536
packet_count,524
byte_count,497
interarrival_p10,480
down_len_p50,479
len_p50,468
unique_sa_count,415
up_packet_ratio,404
len_min,385
subwin_packet_std,374
len_mean,374
len_up_down_diff,368
subwin_byte_std,355
subtype_4_ratio,292
burst_size_min,283
active_subwin_count,221
subwin_byte_max,221
subwin_packet_max,217
burst_size_max,173
null_data_ratio,159
data_ratio,105
up_len_mean,33
up_down_ratio,28
up_ia_std,26
subwin_packet_min,22
subwin_byte_min,17
subtype_5_ratio,7
mgmt_ratio,6
up_ia_mean,5
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
