,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,320,41,3,35,0
Light_T1,2,275,87,30,0
Light_XM,4,68,294,29,0
Sensor,4,70,74,257,0
Socket,0,0,0,0,395
