,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,369,0,22,7,0
Light_T1,1,0,388,7,0
Light_XM,0,0,392,2,0
Sensor,1,0,244,154,0
Socket,0,0,0,0,406
